file_name,bbox,category_id
008442.jpg,"[960.0, 1052.0, 191.0, 433.0]",10
008442.jpg,"[511.0, 1243.0, 215.0, 242.0]",9
008442.jpg,"[708.0, 1241.0, 293.0, 244.0]",2
008442.jpg,"[1144.0, 229.0, 152.0, 148.0]",14
008442.jpg,"[810.0, 760.0, 259.0, 295.0]",2
008442.jpg,"[483.0, 699.0, 201.0, 164.0]",13
008444.jpg,"[483.0, 818.0, 201.0, 163.0]",13
008444.jpg,"[1144.0, 347.0, 153.0, 146.0]",14
008444.jpg,"[960.0, 1171.0, 193.0, 314.0]",10
008444.jpg,"[549.0, 1365.0, 188.0, 120.0]",9
008444.jpg,"[814.0, 880.0, 258.0, 297.0]",2
008444.jpg,"[763.0, 1351.0, 228.0, 134.0]",2
008446.jpg,"[817.0, 1001.0, 257.0, 297.0]",2
008446.jpg,"[587.0, 1428.0, 159.0, 57.0]",9
008446.jpg,"[819.0, 0.0, 72.0, 27.0]",2
008446.jpg,"[1253.0, 0.0, 200.0, 96.0]",13
008446.jpg,"[961.0, 1296.0, 193.0, 189.0]",10
008446.jpg,"[1143.0, 464.0, 156.0, 146.0]",14
008446.jpg,"[483.0, 936.0, 201.0, 162.0]",13
008446.jpg,"[850.0, 1410.0, 142.0, 75.0]",2
008447.jpg,"[1142.0, 523.0, 158.0, 145.0]",14
008447.jpg,"[818.0, 1061.0, 258.0, 298.0]",2
008447.jpg,"[483.0, 996.0, 201.0, 161.0]",13
008447.jpg,"[770.0, 0.0, 189.0, 82.0]",2
008447.jpg,"[963.0, 1357.0, 190.0, 128.0]",10
008447.jpg,"[1239.0, 0.0, 298.0, 154.0]",13
008448.jpg,"[483.0, 1055.0, 201.0, 161.0]",13
008448.jpg,"[1142.0, 582.0, 158.0, 144.0]",14
008448.jpg,"[721.0, 0.0, 254.0, 137.0]",2
008448.jpg,"[965.0, 1417.0, 174.0, 68.0]",10
008448.jpg,"[820.0, 1122.0, 257.0, 297.0]",2
008448.jpg,"[1225.0, 0.0, 396.0, 212.0]",13
008450.jpg,"[694.0, 9.0, 276.0, 249.0]",2
008450.jpg,"[1207.0, 0.0, 427.0, 336.0]",13
008450.jpg,"[1141.0, 700.0, 161.0, 143.0]",14
008450.jpg,"[483.0, 1174.0, 202.0, 160.0]",13
008450.jpg,"[818.0, 1240.0, 258.0, 245.0]",2
008451.jpg,"[1208.0, 60.0, 426.0, 334.0]",13
008451.jpg,"[1141.0, 759.0, 161.0, 142.0]",14
008451.jpg,"[483.0, 1234.0, 202.0, 159.0]",13
008451.jpg,"[814.0, 1298.0, 260.0, 187.0]",2
008451.jpg,"[692.0, 62.0, 276.0, 256.0]",2
008453.jpg,"[693.0, 181.0, 276.0, 256.0]",2
008453.jpg,"[1140.0, 877.0, 164.0, 141.0]",14
008453.jpg,"[1058.0, 0.0, 131.0, 36.0]",14
008453.jpg,"[477.0, 1348.0, 203.0, 137.0]",13
008453.jpg,"[1209.0, 180.0, 427.0, 331.0]",13
008453.jpg,"[845.0, 1416.0, 165.0, 69.0]",2
008454.jpg,"[521.0, 1402.0, 154.0, 83.0]",13
008454.jpg,"[845.0, 1416.0, 165.0, 69.0]",2
008454.jpg,"[1210.0, 241.0, 426.0, 328.0]",13
008454.jpg,"[1140.0, 936.0, 165.0, 140.0]",14
008454.jpg,"[955.0, 0.0, 129.0, 66.0]",7
008454.jpg,"[1058.0, 0.0, 132.0, 96.0]",14
008454.jpg,"[694.0, 241.0, 275.0, 255.0]",2
008455.jpg,"[521.0, 1402.0, 154.0, 83.0]",13
008455.jpg,"[955.0, 0.0, 138.0, 126.0]",7
008455.jpg,"[1139.0, 994.0, 166.0, 140.0]",14
008455.jpg,"[947.0, 0.0, 243.0, 156.0]",14
008455.jpg,"[694.0, 301.0, 276.0, 254.0]",2
008455.jpg,"[1210.0, 301.0, 427.0, 326.0]",13
008456.jpg,"[695.0, 361.0, 275.0, 254.0]",2
008456.jpg,"[1211.0, 361.0, 426.0, 325.0]",13
008456.jpg,"[1139.0, 1053.0, 167.0, 140.0]",14
008456.jpg,"[955.0, 0.0, 147.0, 186.0]",7
008456.jpg,"[948.0, 58.0, 242.0, 158.0]",14
008458.jpg,"[1212.0, 482.0, 426.0, 321.0]",13
008458.jpg,"[1138.0, 1171.0, 169.0, 138.0]",14
008458.jpg,"[956.0, 77.0, 138.0, 230.0]",7
008458.jpg,"[949.0, 176.0, 242.0, 159.0]",14
008458.jpg,"[696.0, 480.0, 275.0, 254.0]",2
008458.jpg,"[767.0, 0.0, 483.0, 93.0]",2
008459.jpg,"[1213.0, 542.0, 426.0, 319.0]",13
008459.jpg,"[1138.0, 1230.0, 170.0, 137.0]",14
008459.jpg,"[766.0, 0.0, 484.0, 155.0]",2
008459.jpg,"[949.0, 235.0, 243.0, 160.0]",14
008459.jpg,"[956.0, 138.0, 139.0, 230.0]",7
008459.jpg,"[697.0, 540.0, 275.0, 253.0]",2
008460.jpg,"[697.0, 600.0, 275.0, 252.0]",2
008460.jpg,"[1213.0, 602.0, 427.0, 317.0]",13
008460.jpg,"[766.0, 47.0, 484.0, 169.0]",2
008460.jpg,"[755.0, 0.0, 197.0, 73.0]",14
008460.jpg,"[1161.0, 0.0, 134.0, 65.0]",2
008460.jpg,"[950.0, 294.0, 242.0, 161.0]",14
008460.jpg,"[957.0, 199.0, 138.0, 229.0]",7
008460.jpg,"[1138.0, 1289.0, 171.0, 137.0]",14
008462.jpg,"[756.0, 21.0, 197.0, 169.0]",14
008462.jpg,"[1001.0, 0.0, 297.0, 181.0]",2
008462.jpg,"[951.0, 411.0, 242.0, 164.0]",14
008462.jpg,"[957.0, 321.0, 140.0, 228.0]",7
008462.jpg,"[1215.0, 723.0, 426.0, 313.0]",13
008462.jpg,"[698.0, 720.0, 275.0, 251.0]",2
008462.jpg,"[766.0, 166.0, 486.0, 172.0]",2
008462.jpg,"[1136.0, 1408.0, 171.0, 77.0]",14
008464.jpg,"[1216.0, 843.0, 426.0, 310.0]",13
008464.jpg,"[700.0, 839.0, 274.0, 251.0]",2
008464.jpg,"[1236.0, 0.0, 268.0, 31.0]",13
008464.jpg,"[757.0, 143.0, 197.0, 165.0]",14
008464.jpg,"[766.0, 284.0, 487.0, 176.0]",2
008464.jpg,"[966.0, 0.0, 335.0, 298.0]",2
008464.jpg,"[239.0, 0.0, 169.0, 117.0]",13
008464.jpg,"[958.0, 442.0, 140.0, 228.0]",7
008464.jpg,"[952.0, 529.0, 241.0, 165.0]",14
008465.jpg,"[700.0, 899.0, 275.0, 250.0]",2
008465.jpg,"[766.0, 343.0, 488.0, 178.0]",2
008465.jpg,"[1217.0, 904.0, 425.0, 307.0]",13
008465.jpg,"[757.0, 204.0, 197.0, 163.0]",14
008465.jpg,"[953.0, 588.0, 241.0, 166.0]",14
008465.jpg,"[1225.0, 0.0, 280.0, 90.0]",13
008465.jpg,"[1045.0, 0.0, 155.0, 61.0]",14
008465.jpg,"[961.0, 7.0, 342.0, 349.0]",2
008465.jpg,"[958.0, 503.0, 140.0, 227.0]",7
008465.jpg,"[201.0, 0.0, 245.0, 176.0]",13
008466.jpg,"[953.0, 647.0, 241.0, 167.0]",14
008466.jpg,"[962.0, 66.0, 341.0, 350.0]",2
008466.jpg,"[758.0, 265.0, 197.0, 161.0]",14
008466.jpg,"[959.0, 564.0, 140.0, 226.0]",7
008466.jpg,"[1217.0, 964.0, 426.0, 305.0]",13
008466.jpg,"[766.0, 402.0, 488.0, 180.0]",2
008466.jpg,"[204.0, 0.0, 279.0, 234.0]",13
008466.jpg,"[1042.0, 0.0, 159.0, 121.0]",14
008466.jpg,"[1218.0, 6.0, 288.0, 143.0]",13
008466.jpg,"[701.0, 959.0, 274.0, 250.0]",2
008468.jpg,"[758.0, 386.0, 198.0, 158.0]",14
008468.jpg,"[992.0, 0.0, 219.0, 77.0]",10
008468.jpg,"[82.0, 0.0, 316.0, 88.0]",1
008468.jpg,"[767.0, 520.0, 489.0, 185.0]",2
008468.jpg,"[963.0, 185.0, 341.0, 351.0]",2
008468.jpg,"[702.0, 1078.0, 274.0, 249.0]",2
008468.jpg,"[1218.0, 1084.0, 426.0, 302.0]",13
008468.jpg,"[959.0, 686.0, 141.0, 225.0]",7
008468.jpg,"[955.0, 765.0, 240.0, 168.0]",14
008468.jpg,"[1219.0, 0.0, 360.0, 115.0]",13
008468.jpg,"[1218.0, 123.0, 289.0, 143.0]",13
008468.jpg,"[1040.0, 95.0, 162.0, 146.0]",14
008468.jpg,"[205.0, 0.0, 306.0, 348.0]",13
008469.jpg,"[1218.0, 1116.0, 428.0, 339.0]",13
008469.jpg,"[959.0, 747.0, 142.0, 224.0]",7
008469.jpg,"[955.0, 823.0, 240.0, 170.0]",14
008469.jpg,"[1232.0, 3.0, 345.0, 172.0]",13
008469.jpg,"[1218.0, 181.0, 290.0, 144.0]",13
008469.jpg,"[1040.0, 154.0, 163.0, 147.0]",14
008469.jpg,"[206.0, 58.0, 308.0, 347.0]",13
008469.jpg,"[759.0, 447.0, 197.0, 156.0]",14
008469.jpg,"[703.0, 1138.0, 273.0, 249.0]",2
008469.jpg,"[767.0, 580.0, 489.0, 186.0]",2
008469.jpg,"[948.0, 0.0, 310.0, 139.0]",10
008469.jpg,"[0.0, 26.0, 376.0, 308.0]",1
008469.jpg,"[963.0, 244.0, 341.0, 351.0]",2
008470.jpg,"[1218.0, 240.0, 290.0, 144.0]",13
008470.jpg,"[1041.0, 213.0, 163.0, 149.0]",14
008470.jpg,"[239.0, 119.0, 274.0, 346.0]",13
008470.jpg,"[964.0, 304.0, 340.0, 351.0]",2
008470.jpg,"[759.0, 508.0, 198.0, 154.0]",14
008470.jpg,"[767.0, 639.0, 490.0, 188.0]",2
008470.jpg,"[358.0, 0.0, 137.0, 79.0]",13
008470.jpg,"[878.0, 0.0, 394.0, 200.0]",10
008470.jpg,"[38.0, 69.0, 322.0, 400.0]",1
008470.jpg,"[703.0, 1198.0, 274.0, 248.0]",2
008470.jpg,"[1225.0, 1195.0, 427.0, 290.0]",13
008470.jpg,"[960.0, 808.0, 142.0, 224.0]",7
008470.jpg,"[956.0, 882.0, 240.0, 171.0]",14
008470.jpg,"[1232.0, 63.0, 346.0, 171.0]",13
008472.jpg,"[353.0, 33.0, 142.0, 164.0]",13
008472.jpg,"[230.0, 122.0, 160.0, 431.0]",1
008472.jpg,"[855.0, 0.0, 406.0, 323.0]",10
008472.jpg,"[1219.0, 357.0, 291.0, 144.0]",13
008472.jpg,"[700.0, 1326.0, 274.0, 159.0]",2
008472.jpg,"[1223.0, 1330.0, 427.0, 155.0]",13
008472.jpg,"[960.0, 929.0, 143.0, 224.0]",7
008472.jpg,"[1232.0, 184.0, 347.0, 170.0]",13
008472.jpg,"[767.0, 757.0, 491.0, 192.0]",2
008472.jpg,"[760.0, 630.0, 198.0, 150.0]",14
008472.jpg,"[964.0, 422.0, 341.0, 353.0]",2
008472.jpg,"[210.0, 240.0, 300.0, 346.0]",13
008472.jpg,"[1042.0, 332.0, 163.0, 150.0]",14
008472.jpg,"[957.0, 1000.0, 240.0, 173.0]",14
008473.jpg,"[695.0, 1376.0, 273.0, 109.0]",2
008473.jpg,"[1267.0, 1387.0, 375.0, 98.0]",13
008473.jpg,"[958.0, 1059.0, 239.0, 173.0]",14
008473.jpg,"[961.0, 990.0, 143.0, 223.0]",7
008473.jpg,"[760.0, 691.0, 199.0, 147.0]",14
008473.jpg,"[242.0, 128.0, 167.0, 432.0]",1
008473.jpg,"[1219.0, 415.0, 292.0, 145.0]",13
008473.jpg,"[1042.0, 391.0, 164.0, 151.0]",14
008473.jpg,"[206.0, 300.0, 303.0, 346.0]",13
008473.jpg,"[965.0, 482.0, 341.0, 353.0]",2
008473.jpg,"[836.0, 0.0, 424.0, 375.0]",10
008473.jpg,"[1233.0, 244.0, 347.0, 169.0]",13
008473.jpg,"[767.0, 816.0, 492.0, 194.0]",2
008473.jpg,"[365.0, 93.0, 130.0, 164.0]",13
008475.jpg,"[244.0, 186.0, 168.0, 461.0]",1
008475.jpg,"[1219.0, 532.0, 293.0, 145.0]",13
008475.jpg,"[1043.0, 510.0, 164.0, 152.0]",14
008475.jpg,"[768.0, 934.0, 492.0, 198.0]",2
008475.jpg,"[959.0, 1177.0, 239.0, 175.0]",14
008475.jpg,"[961.0, 1112.0, 144.0, 222.0]",7
008475.jpg,"[839.0, 105.0, 425.0, 383.0]",10
008475.jpg,"[375.0, 211.0, 120.0, 164.0]",13
008475.jpg,"[204.0, 421.0, 303.0, 345.0]",13
008475.jpg,"[1350.0, 1449.0, 270.0, 36.0]",13
008475.jpg,"[707.0, 1440.0, 212.0, 45.0]",2
008475.jpg,"[966.0, 600.0, 340.0, 355.0]",2
008475.jpg,"[761.0, 813.0, 199.0, 143.0]",14
008475.jpg,"[1233.0, 365.0, 349.0, 168.0]",13
008476.jpg,"[373.0, 270.0, 123.0, 164.0]",13
008476.jpg,"[203.0, 481.0, 302.0, 345.0]",13
008476.jpg,"[839.0, 166.0, 426.0, 383.0]",10
008476.jpg,"[768.0, 993.0, 493.0, 200.0]",2
008476.jpg,"[762.0, 874.0, 198.0, 141.0]",14
008476.jpg,"[966.0, 660.0, 341.0, 355.0]",2
008476.jpg,"[1043.0, 569.0, 165.0, 153.0]",14
008476.jpg,"[1219.0, 590.0, 294.0, 146.0]",13
008476.jpg,"[1233.0, 426.0, 349.0, 166.0]",13
008476.jpg,"[959.0, 1235.0, 239.0, 177.0]",14
008476.jpg,"[962.0, 1173.0, 144.0, 221.0]",7
008476.jpg,"[235.0, 248.0, 174.0, 461.0]",1
008478.jpg,"[762.0, 996.0, 199.0, 137.0]",14
008478.jpg,"[768.0, 1112.0, 494.0, 204.0]",2
008478.jpg,"[967.0, 778.0, 340.0, 356.0]",2
008478.jpg,"[200.0, 602.0, 303.0, 344.0]",13
008478.jpg,"[960.0, 1353.0, 256.0, 132.0]",14
008478.jpg,"[1233.0, 547.0, 351.0, 165.0]",13
008478.jpg,"[208.0, 372.0, 187.0, 460.0]",1
008478.jpg,"[841.0, 287.0, 426.0, 382.0]",10
008478.jpg,"[963.0, 1289.0, 144.0, 196.0]",7
008478.jpg,"[370.0, 389.0, 126.0, 164.0]",13
008478.jpg,"[1044.0, 687.0, 165.0, 155.0]",14
008478.jpg,"[1220.0, 707.0, 294.0, 147.0]",13
008479.jpg,"[968.0, 1352.0, 144.0, 133.0]",7
008479.jpg,"[768.0, 1171.0, 495.0, 206.0]",2
008479.jpg,"[196.0, 428.0, 194.0, 461.0]",1
008479.jpg,"[763.0, 1057.0, 199.0, 135.0]",14
008479.jpg,"[199.0, 663.0, 303.0, 343.0]",13
008479.jpg,"[1045.0, 746.0, 165.0, 156.0]",14
008479.jpg,"[1220.0, 765.0, 295.0, 147.0]",13
008479.jpg,"[368.0, 448.0, 128.0, 164.0]",13
008479.jpg,"[1233.0, 607.0, 352.0, 164.0]",13
008479.jpg,"[960.0, 1412.0, 184.0, 73.0]",14
008479.jpg,"[842.0, 347.0, 427.0, 382.0]",10
008479.jpg,"[967.0, 837.0, 341.0, 357.0]",2
008482.jpg,"[208.0, 844.0, 290.0, 342.0]",13
008482.jpg,"[1234.0, 789.0, 353.0, 161.0]",13
008482.jpg,"[969.0, 1015.0, 340.0, 359.0]",2
008482.jpg,"[764.0, 1240.0, 199.0, 129.0]",14
008482.jpg,"[1046.0, 924.0, 165.0, 158.0]",14
008482.jpg,"[363.0, 626.0, 134.0, 164.0]",13
008482.jpg,"[844.0, 528.0, 429.0, 382.0]",10
008482.jpg,"[171.0, 605.0, 219.0, 475.0]",1
008482.jpg,"[503.0, 0.0, 103.0, 93.0]",2
008482.jpg,"[1220.0, 940.0, 297.0, 149.0]",13
008482.jpg,"[768.0, 1341.0, 495.0, 144.0]",2
008484.jpg,"[214.0, 965.0, 282.0, 341.0]",13
008484.jpg,"[1047.0, 1043.0, 166.0, 159.0]",14
008484.jpg,"[1221.0, 1057.0, 298.0, 149.0]",13
008484.jpg,"[1234.0, 910.0, 354.0, 160.0]",13
008484.jpg,"[167.0, 728.0, 222.0, 471.0]",1
008484.jpg,"[971.0, 1133.0, 334.0, 352.0]",2
008484.jpg,"[765.0, 1361.0, 199.0, 124.0]",14
008484.jpg,"[936.0, 1399.0, 330.0, 86.0]",2
008484.jpg,"[360.0, 744.0, 137.0, 164.0]",13
008484.jpg,"[845.0, 649.0, 430.0, 381.0]",10
008484.jpg,"[511.0, 0.0, 171.0, 211.0]",2
008485.jpg,"[217.0, 1026.0, 278.0, 340.0]",13
008485.jpg,"[972.0, 1192.0, 314.0, 293.0]",2
008485.jpg,"[761.0, 1420.0, 200.0, 65.0]",14
008485.jpg,"[1234.0, 970.0, 355.0, 159.0]",13
008485.jpg,"[1221.0, 1116.0, 298.0, 149.0]",13
008485.jpg,"[846.0, 710.0, 430.0, 380.0]",10
008485.jpg,"[358.0, 803.0, 139.0, 164.0]",13
008485.jpg,"[1048.0, 1102.0, 165.0, 160.0]",14
008485.jpg,"[515.0, 0.0, 205.0, 269.0]",2
008485.jpg,"[157.0, 785.0, 233.0, 470.0]",1
008485.jpg,"[775.0, 0.0, 77.0, 64.0]",4
008486.jpg,"[1048.0, 1161.0, 166.0, 161.0]",14
008486.jpg,"[220.0, 1086.0, 273.0, 341.0]",13
008486.jpg,"[356.0, 863.0, 142.0, 164.0]",13
008486.jpg,"[974.0, 1250.0, 300.0, 235.0]",2
008486.jpg,"[1221.0, 1174.0, 299.0, 150.0]",13
008486.jpg,"[1234.0, 1030.0, 356.0, 159.0]",13
008486.jpg,"[519.0, 0.0, 203.0, 328.0]",2
008486.jpg,"[707.0, 0.0, 162.0, 114.0]",4
008486.jpg,"[140.0, 843.0, 242.0, 467.0]",1
008486.jpg,"[846.0, 770.0, 432.0, 380.0]",10
008486.jpg,"[761.0, 1420.0, 200.0, 65.0]",14
008487.jpg,"[116.0, 890.0, 253.0, 466.0]",1
008487.jpg,"[640.0, 0.0, 245.0, 164.0]",4
008487.jpg,"[522.0, 0.0, 201.0, 387.0]",2
008487.jpg,"[973.0, 1310.0, 279.0, 175.0]",2
008487.jpg,"[214.0, 1147.0, 280.0, 326.0]",13
008487.jpg,"[1049.0, 1220.0, 166.0, 163.0]",14
008487.jpg,"[1221.0, 1232.0, 300.0, 150.0]",13
008487.jpg,"[358.0, 923.0, 139.0, 161.0]",13
008487.jpg,"[847.0, 831.0, 432.0, 379.0]",10
008487.jpg,"[1235.0, 1091.0, 356.0, 157.0]",13
008489.jpg,"[1227.0, 1347.0, 300.0, 138.0]",13
008489.jpg,"[107.0, 964.0, 293.0, 461.0]",1
008489.jpg,"[629.0, 0.0, 256.0, 273.0]",4
008489.jpg,"[586.0, 0.0, 210.0, 41.0]",2
008489.jpg,"[849.0, 952.0, 433.0, 379.0]",10
008489.jpg,"[361.0, 1043.0, 135.0, 156.0]",13
008489.jpg,"[527.0, 125.0, 198.0, 382.0]",2
008489.jpg,"[202.0, 1270.0, 294.0, 215.0]",13
008489.jpg,"[1052.0, 1335.0, 166.0, 150.0]",14
008489.jpg,"[1235.0, 1212.0, 357.0, 156.0]",13
008489.jpg,"[1007.0, 1435.0, 106.0, 50.0]",2
008490.jpg,"[121.0, 1008.0, 284.0, 459.0]",1
008490.jpg,"[1226.0, 1416.0, 300.0, 69.0]",13
008490.jpg,"[1053.0, 1390.0, 167.0, 95.0]",14
008490.jpg,"[260.0, 1333.0, 238.0, 152.0]",13
008490.jpg,"[363.0, 1103.0, 133.0, 153.0]",13
008490.jpg,"[849.0, 1012.0, 434.0, 379.0]",10
008490.jpg,"[1235.0, 1272.0, 358.0, 155.0]",13
008490.jpg,"[1007.0, 1435.0, 106.0, 50.0]",2
008490.jpg,"[527.0, 186.0, 198.0, 381.0]",2
008490.jpg,"[584.0, 0.0, 326.0, 102.0]",2
008490.jpg,"[624.0, 51.0, 261.0, 277.0]",4
008492.jpg,"[366.0, 1224.0, 129.0, 147.0]",13
008492.jpg,"[625.0, 172.0, 262.0, 278.0]",4
008492.jpg,"[396.0, 1454.0, 98.0, 31.0]",13
008492.jpg,"[849.0, 1129.0, 428.0, 356.0]",10
008492.jpg,"[1096.0, 1448.0, 85.0, 37.0]",14
008492.jpg,"[528.0, 309.0, 197.0, 379.0]",2
008492.jpg,"[1245.0, 1386.0, 351.0, 99.0]",13
008492.jpg,"[579.0, 0.0, 216.0, 93.0]",2
008492.jpg,"[157.0, 1111.0, 249.0, 374.0]",1
008492.jpg,"[579.0, 17.0, 332.0, 205.0]",2
008494.jpg,"[370.0, 1344.0, 124.0, 141.0]",13
008494.jpg,"[626.0, 292.0, 263.0, 280.0]",4
008494.jpg,"[233.0, 1231.0, 177.0, 254.0]",1
008494.jpg,"[1573.0, 0.0, 169.0, 106.0]",13
008494.jpg,"[528.0, 0.0, 277.0, 210.0]",2
008494.jpg,"[580.0, 137.0, 332.0, 207.0]",2
008494.jpg,"[530.0, 432.0, 195.0, 376.0]",2
008494.jpg,"[1254.0, 1448.0, 224.0, 37.0]",13
008494.jpg,"[846.0, 1242.0, 416.0, 243.0]",10
008495.jpg,"[384.0, 1403.0, 86.0, 82.0]",13
008495.jpg,"[627.0, 353.0, 263.0, 280.0]",4
008495.jpg,"[247.0, 1287.0, 165.0, 198.0]",1
008495.jpg,"[783.0, 0.0, 162.0, 54.0]",7
008495.jpg,"[1515.0, 0.0, 262.0, 169.0]",13
008495.jpg,"[510.0, 0.0, 282.0, 272.0]",2
008495.jpg,"[581.0, 197.0, 331.0, 208.0]",2
008495.jpg,"[530.0, 494.0, 195.0, 375.0]",2
008495.jpg,"[845.0, 1298.0, 406.0, 187.0]",10
008498.jpg,"[1512.0, 8.0, 303.0, 330.0]",13
008498.jpg,"[499.0, 0.0, 302.0, 453.0]",2
008498.jpg,"[582.0, 378.0, 331.0, 210.0]",2
008498.jpg,"[628.0, 534.0, 265.0, 282.0]",4
008498.jpg,"[532.0, 679.0, 193.0, 370.0]",2
008498.jpg,"[663.0, 0.0, 288.0, 231.0]",7
008498.jpg,"[332.0, 1467.0, 68.0, 18.0]",1
008498.jpg,"[838.0, 1423.0, 260.0, 62.0]",10
008501.jpg,"[533.0, 863.0, 192.0, 367.0]",2
008501.jpg,"[583.0, 558.0, 331.0, 213.0]",2
008501.jpg,"[496.0, 148.0, 310.0, 486.0]",2
008501.jpg,"[1514.0, 186.0, 304.0, 333.0]",13
008501.jpg,"[648.0, 88.0, 301.0, 322.0]",7
008501.jpg,"[1206.0, 0.0, 159.0, 77.0]",2
008501.jpg,"[733.0, 0.0, 133.0, 35.0]",10
008501.jpg,"[630.0, 715.0, 266.0, 285.0]",4
008502.jpg,"[497.0, 209.0, 309.0, 485.0]",2
008502.jpg,"[732.0, 0.0, 316.0, 95.0]",10
008502.jpg,"[649.0, 148.0, 300.0, 322.0]",7
008502.jpg,"[1515.0, 245.0, 305.0, 334.0]",13
008502.jpg,"[583.0, 618.0, 331.0, 214.0]",2
008502.jpg,"[1186.0, 0.0, 214.0, 141.0]",2
008502.jpg,"[534.0, 925.0, 191.0, 366.0]",2
008502.jpg,"[631.0, 775.0, 266.0, 286.0]",4
008503.jpg,"[1515.0, 304.0, 306.0, 336.0]",13
008503.jpg,"[732.0, 0.0, 330.0, 155.0]",10
008503.jpg,"[534.0, 987.0, 191.0, 364.0]",2
008503.jpg,"[631.0, 836.0, 267.0, 286.0]",4
008503.jpg,"[584.0, 678.0, 330.0, 215.0]",2
008503.jpg,"[498.0, 271.0, 309.0, 483.0]",2
008503.jpg,"[1174.0, 0.0, 225.0, 198.0]",2
008503.jpg,"[649.0, 207.0, 301.0, 322.0]",7
008505.jpg,"[732.0, 74.0, 328.0, 200.0]",10
008505.jpg,"[1164.0, 80.0, 236.0, 235.0]",2
008505.jpg,"[536.0, 1110.0, 189.0, 362.0]",2
008505.jpg,"[632.0, 957.0, 269.0, 287.0]",4
008505.jpg,"[584.0, 799.0, 331.0, 216.0]",2
008505.jpg,"[499.0, 393.0, 309.0, 480.0]",2
008505.jpg,"[1516.0, 422.0, 307.0, 339.0]",13
008505.jpg,"[651.0, 327.0, 300.0, 321.0]",7
008506.jpg,"[732.0, 134.0, 328.0, 199.0]",10
008506.jpg,"[1164.0, 139.0, 237.0, 236.0]",2
008506.jpg,"[651.0, 386.0, 301.0, 322.0]",7
008506.jpg,"[1517.0, 481.0, 307.0, 340.0]",13
008506.jpg,"[500.0, 454.0, 308.0, 479.0]",2
008506.jpg,"[633.0, 1017.0, 269.0, 288.0]",4
008506.jpg,"[585.0, 859.0, 330.0, 217.0]",2
008506.jpg,"[542.0, 1166.0, 190.0, 319.0]",2
008508.jpg,"[653.0, 505.0, 300.0, 322.0]",7
008508.jpg,"[1518.0, 600.0, 308.0, 342.0]",13
008508.jpg,"[502.0, 576.0, 307.0, 477.0]",2
008508.jpg,"[545.0, 1294.0, 190.0, 191.0]",2
008508.jpg,"[634.0, 1138.0, 270.0, 289.0]",4
008508.jpg,"[586.0, 979.0, 330.0, 219.0]",2
008508.jpg,"[732.0, 253.0, 329.0, 200.0]",10
008508.jpg,"[1165.0, 258.0, 238.0, 238.0]",2
008509.jpg,"[732.0, 313.0, 330.0, 199.0]",10
008509.jpg,"[545.0, 1355.0, 190.0, 130.0]",2
008509.jpg,"[637.0, 1196.0, 270.0, 286.0]",4
008509.jpg,"[1166.0, 318.0, 238.0, 239.0]",2
008509.jpg,"[653.0, 565.0, 301.0, 321.0]",7
008509.jpg,"[1519.0, 659.0, 309.0, 343.0]",13
008509.jpg,"[586.0, 1039.0, 330.0, 220.0]",2
008509.jpg,"[503.0, 637.0, 307.0, 476.0]",2
008510.jpg,"[940.0, 0.0, 144.0, 51.0]",4
008510.jpg,"[732.0, 372.0, 330.0, 200.0]",10
008510.jpg,"[641.0, 1255.0, 270.0, 230.0]",4
008510.jpg,"[586.0, 1099.0, 331.0, 221.0]",2
008510.jpg,"[503.0, 698.0, 307.0, 475.0]",2
008510.jpg,"[1519.0, 718.0, 310.0, 345.0]",13
008510.jpg,"[542.0, 1412.0, 190.0, 73.0]",2
008510.jpg,"[654.0, 624.0, 300.0, 322.0]",7
008510.jpg,"[1167.0, 377.0, 238.0, 240.0]",2
008511.jpg,"[542.0, 1412.0, 190.0, 73.0]",2
008511.jpg,"[504.0, 759.0, 307.0, 474.0]",2
008511.jpg,"[1520.0, 777.0, 310.0, 346.0]",13
008511.jpg,"[654.0, 684.0, 301.0, 321.0]",7
008511.jpg,"[1167.0, 437.0, 239.0, 240.0]",2
008511.jpg,"[732.0, 432.0, 330.0, 199.0]",10
008511.jpg,"[760.0, 0.0, 320.0, 170.0]",4
008511.jpg,"[642.0, 1320.0, 270.0, 165.0]",4
008511.jpg,"[587.0, 1160.0, 330.0, 221.0]",2
008512.jpg,"[732.0, 491.0, 331.0, 200.0]",10
008512.jpg,"[587.0, 1220.0, 330.0, 222.0]",2
008512.jpg,"[505.0, 820.0, 306.0, 473.0]",2
008512.jpg,"[1521.0, 836.0, 310.0, 347.0]",13
008512.jpg,"[655.0, 744.0, 300.0, 320.0]",7
008512.jpg,"[646.0, 1387.0, 218.0, 98.0]",4
008512.jpg,"[761.0, 0.0, 321.0, 259.0]",4
008512.jpg,"[1168.0, 496.0, 239.0, 242.0]",2
008513.jpg,"[1168.0, 556.0, 240.0, 242.0]",2
008513.jpg,"[740.0, 1456.0, 97.0, 29.0]",4
008513.jpg,"[584.0, 1278.0, 330.0, 207.0]",2
008513.jpg,"[758.0, 36.0, 323.0, 263.0]",4
008513.jpg,"[506.0, 881.0, 306.0, 472.0]",2
008513.jpg,"[732.0, 551.0, 331.0, 200.0]",10
008513.jpg,"[656.0, 803.0, 300.0, 321.0]",7
008513.jpg,"[1521.0, 895.0, 311.0, 349.0]",13
